"customer_id","first_name","last_name","dob","job_industry_category_id","wealth_segment_id","deceased_indicator","owns_car","address_id"
2660,Hunt,Scollard,1963-11-15,2,1,N,Yes,652
2661,Dorrie,Meaden,1976-12-26,8,1,N,Yes,1426
2662,Louisette,Cullimore,1977-12-21,5,3,N,Yes,626
2663,Royce,Pietrowicz,1956-08-01,10,3,N,Yes,519
2664,Raynor,Olech,1966-01-16,4,3,N,No,2247
2665,Seth,Murdie,1965-03-28,9,3,N,Yes,751
2666,Lyle,Eager,1971-02-16,10,3,N,No,3645
2667,Randene,Brown,1958-07-17,3,2,N,Yes,1337
2668,Allan,Govan,1978-07-26,10,3,N,No,3921
2669,Carrol,Jordin,1995-02-18,5,2,N,No,1706
2670,Cam,MacFadyen,1977-05-13,8,1,N,Yes,2455
2671,Bridget,Bussons,1990-11-09,4,3,N,No,2448
2672,Talbert,Folliss,1986-01-16,10,2,N,No,1537
2673,Esma,McOwen,1985-04-20,4,3,N,Yes,3808
2674,Lynsey,Broady,1993-02-12,10,1,N,No,2064
2675,Dayle,Girardetti,1973-02-25,2,3,N,No,3730
2676,Stinky,Marlen,1957-01-21,2,3,N,Yes,2940
2677,Zollie,Exell,1954-10-08,8,3,N,No,3079
2678,Amble,Tandy,1976-12-30,10,3,N,No,1529
2679,Padriac,Apple,1990-06-06,8,1,N,No,1318
2680,Noella,Firk,1959-05-11,8,3,N,Yes,1092
2681,Liza,LeEstut,1974-09-15,3,2,N,Yes,2401
2682,Annamarie,Bouzan,1987-11-01,3,1,N,Yes,3021
2683,Myrta,Rentilll,1965-04-14,4,2,N,Yes,702
2684,Erastus,Payley,1964-03-14,10,3,N,Yes,2712
2685,Demetria,Shoobridge,1978-08-06,4,3,N,No,199
2686,Cully,Takos,1996-05-21,8,2,N,No,111
2687,Fabe,Smallbone,1962-01-28,3,1,N,Yes,3738
2688,Shelden,Lorent,1977-05-18,5,3,N,No,3722
2689,Tore,Doerr,1978-03-23,4,3,N,No,1881
2690,Sissie,Giordano,1980-11-06,10,2,N,Yes,1620
2691,Stearn,Boutton,1975-11-03,6,3,N,No,1838
2692,Jacklyn,Bromehed,1988-12-19,10,1,N,Yes,2876
2693,Abram,Phillipson,1968-04-11,10,1,N,Yes,440
2694,Teddi,De la Yglesias,1985-12-28,2,3,N,No,3348
2695,Kippy,Heater,1976-08-16,3,3,N,Yes,1997
2696,Isabelle,Bursnoll,,10,3,N,Yes,2226
2697,Klarika,Yerby,,7,1,N,No,1590
2698,Nedi,MacClay,1974-06-15,10,1,N,No,3350
2699,Michal,Woltering,1978-05-25,3,2,N,Yes,1278
2700,Ingaberg,Cornillot,1994-11-24,4,3,N,No,2740
2701,Ileana,Timms,1960-07-28,10,2,N,Yes,2553
2702,Saraann,Gilliard,1976-11-30,3,2,N,Yes,3029
2703,Peria,Amis,1980-04-12,3,2,N,Yes,3269
2704,Orlando,Gniewosz,1999-02-08,2,2,N,Yes,2322
2705,Madalena,MacCaughey,1996-10-20,3,3,N,No,2469
2706,Kelly,Bilyard,1964-07-21,2,2,N,No,984
2707,Tabb,Haberjam,1988-12-26,5,1,N,Yes,1407
2708,Sophey,Wawer,1980-06-18,4,3,N,Yes,3048
2709,Simone,Boanas,1995-03-20,8,1,N,No,1703
2710,Flory,Standering,1998-01-30,2,3,N,No,512
2711,Steven,Keetley,1970-08-31,10,2,N,No,94
2712,Carissa,Hassent,1987-06-26,3,1,N,Yes,1749
2713,Hadlee,Mackro,1954-11-03,2,2,N,Yes,291
2714,Emmy,Jenton,1998-03-17,10,1,N,Yes,3346
2715,Umberto,Cappineer,1962-11-14,3,2,N,No,1401
2716,Claribel,"",1967-07-14,6,3,N,No,2425
2717,Frederic,McGown,1981-03-25,10,3,N,No,1015
2718,Vernen,Hakonsen,1976-12-12,4,1,N,Yes,3552
2719,Alleyn,Clear,1988-08-24,9,2,N,Yes,1378
2720,Shirline,Yellowlee,1983-09-02,2,1,N,No,1978
2721,Alf,Farnie,1969-02-03,3,3,N,Yes,873
2722,Faustine,Peert,1987-03-28,10,3,N,No,287
2723,Morganne,Smitham,1978-04-20,3,3,N,Yes,1469
2724,Gerome,Dutteridge,1994-01-10,8,3,N,No,394
2725,Sibylla,Langmuir,1965-06-19,5,2,N,No,2065
2726,Bradford,Monkton,1976-03-18,8,2,N,No,1522
2727,Kim,Gabbitis,1988-07-22,8,1,N,Yes,3594
2728,Imojean,Atyeo,1959-03-26,7,1,N,No,791
2729,Meggi,Shipcott,2000-05-10,4,3,N,Yes,1488
2730,Taddeo,Karlicek,1960-11-27,8,3,N,No,3866
2731,Meagan,Ferry,2000-05-18,2,3,N,Yes,2133
2732,Clarine,Yushkin,1961-03-01,10,3,N,No,3505
2733,Jordanna,Skyme,1985-03-07,3,3,N,Yes,2077
2734,Hetty,Thormann,1957-03-07,3,1,N,No,121
2735,Ricoriki,Burree,1958-09-06,8,1,N,Yes,790
2736,Max,Awcock,1993-01-18,4,2,N,Yes,2383
2737,Andras,Yurocjkin,1998-07-20,2,3,N,Yes,3678
2738,Lurleen,Shoebridge,1997-01-06,10,3,N,No,3229
2739,Alair,Cullingford,1985-07-18,10,1,N,Yes,3794
2740,Godiva,Bulward,1963-02-02,8,2,N,Yes,1274
2741,Reinwald,Sinkins,1999-02-28,5,1,N,No,3822
2742,Osgood,Risby,1979-04-14,8,1,N,Yes,2679
2743,Carr,Muckley,1979-05-25,10,1,N,Yes,697
2744,Bjorn,Isitt,1999-01-25,8,3,N,No,3443
2745,Moyra,Mount,1977-01-06,3,3,N,Yes,3919
2746,Carmelia,Egle of Germany,1953-10-25,8,1,N,Yes,163
2747,Anna-diane,Crumpe,1955-09-23,4,2,N,No,1748
2748,Dolorita,Dufaur,1967-08-29,8,3,N,No,2362
2749,Cale,Cunningham,1979-01-12,2,3,N,No,2038
2750,Sybille,Maddison,1980-10-18,5,1,N,No,682
2751,Cordell,Coxhell,1979-07-27,2,1,N,Yes,207
2752,Cissiee,Jobern,1960-05-10,2,2,N,Yes,2340
2753,Bale,Ney,1985-02-12,3,3,N,Yes,1266
2754,Waring,Selwyn,1963-06-23,2,3,N,No,961
2755,Karen,La Wille,1999-07-28,3,3,N,Yes,3094
2756,Cymbre,Sloey,1969-01-17,6,3,N,No,1804
2757,Leodora,Carillo,1961-02-18,8,2,N,No,2745
2758,Fabien,Whittlesea,1955-05-24,3,2,N,No,2260
2759,Melodee,Hendrik,2001-11-14,10,2,N,Yes,2121
2760,Early,Saggs,1976-04-19,5,3,N,No,3300
2761,Agathe,Weafer,1961-11-11,8,3,N,No,3130
2762,Rozamond,Franceschino,1992-11-27,3,3,N,No,636
2763,Dalila,Snawdon,1979-03-04,8,3,N,Yes,193
2764,Callie,Coltart,1955-03-29,8,3,N,Yes,1864
2765,Bartholomew,Gowdy,1985-04-12,7,3,N,Yes,3857
2766,Rozanna,Chartman,1989-03-19,8,1,N,Yes,2101
2767,Sybil,Scramage,1988-02-22,5,1,N,No,3752
2768,Forest,Knowling,1995-09-26,3,3,N,No,3324
2769,Trevor,Itschakov,1978-09-10,3,2,N,Yes,670
2770,Olvan,Loadwick,1977-01-30,3,1,N,Yes,1612
2771,Jamie,Gildersleeve,1969-10-05,2,2,N,Yes,2070
2772,Reynolds,Vreede,1954-10-25,5,2,N,Yes,106
2773,Page,Farthin,1976-03-21,3,3,N,Yes,2511
2774,Danella,Chevers,1956-07-28,3,3,N,No,855
2775,Dael,Glentz,1966-12-02,3,3,N,Yes,1599
2776,Tyson,Pearcy,1980-08-05,4,3,N,No,3263
2777,Dita,Darlison,1997-02-26,10,3,N,Yes,2882
2778,Micheil,Pockey,1978-08-13,8,3,N,No,3435
2779,Douglas,Wrout,1985-02-24,4,2,N,Yes,3501
2780,Papageno,Beare,1985-11-16,8,2,N,Yes,2208
2781,Linnea,Jeacop,1997-09-01,8,2,N,Yes,2749
2782,Gillian,Scrimshire,1988-05-11,7,3,N,No,3056
2783,Antonin,Gleaves,1978-08-24,2,2,N,Yes,479
2784,Thurston,McKennan,1989-08-09,3,3,N,No,2986
2785,Gennifer,Baily,1981-07-31,8,3,N,No,1171
2786,Hubie,Bottoner,1968-01-21,10,3,N,Yes,786
2787,Teressa,Tague,1980-09-26,4,2,N,Yes,2702
2788,Melantha,Pickburn,1968-08-06,10,2,N,No,483
2789,Violetta,Bucksey,1992-11-30,8,2,N,Yes,504
2790,Shirleen,Shelsher,1977-12-01,2,1,N,Yes,599
2791,Dew,Lavrinov,1988-04-12,8,3,N,No,2744
2792,Jocelyne,Darben,1964-03-02,8,3,N,Yes,1053
2793,Mead,Corkell,1971-06-16,10,2,N,Yes,3309
2794,Megen,Lorenc,1975-11-06,10,3,N,Yes,1629
2795,Shirline,Amar,1966-04-11,8,3,N,No,1433
2796,Margette,Vidyapin,1977-11-01,3,3,N,No,2811
2797,Agatha,Vowden,1985-09-10,7,3,N,Yes,3579
2798,Barclay,Gricks,1965-02-19,1,1,N,Yes,3177
2799,Ilysa,Palle,1973-11-04,4,3,N,Yes,1926
2800,Dominga,Planke,1988-01-09,8,3,N,No,693
2801,Danella,Lines,1965-01-26,10,3,N,No,3836
2802,Clem,Fosdick,1996-09-22,8,3,N,No,1733
2803,Ailsun,Hawlgarth,1970-09-30,2,3,N,Yes,3091
2804,Jeno,Brimming,1964-09-06,4,3,N,Yes,127
2805,Laverna,Shiril,1992-06-27,3,1,N,No,573
2806,Thorndike,Glossop,1986-05-18,3,3,N,Yes,749
2807,Lynna,Revens,1957-06-18,3,3,N,Yes,638
2808,Preston,Tinkham,2001-06-29,8,3,N,Yes,467
2809,Jenilee,Lonsbrough,1969-08-11,2,3,N,No,1759
2810,Malvin,Burchill,1961-08-26,5,3,N,Yes,2594
2811,Sharia,Allkins,1976-11-29,5,3,N,No,3487
2812,Molli,Hagergham,2001-04-01,4,1,N,Yes,1468
2813,Lillian,Crookall,1953-09-10,3,3,N,Yes,2697
2814,Mandel,Hellyar,1986-01-18,5,1,N,Yes,1619
2815,Emery,Carlett,1954-10-30,10,3,N,No,1558
2816,Denys,Dumingos,1989-11-25,8,3,N,Yes,1196
2817,Agata,Inglesent,1987-02-28,8,2,N,Yes,81
2818,Frazier,Streak,1956-03-08,4,2,N,No,1215
2819,Clyve,Starmont,1977-12-04,3,2,N,No,1818
2820,Tristam,Gutcher,1979-03-01,3,2,N,Yes,2487
2821,Fairlie,Alasdair,1985-01-23,5,2,N,No,3968
2822,Rebecca,Shaughnessy,1981-05-14,4,3,N,No,2350
2823,Weidar,Antognazzi,1971-04-20,5,3,N,No,1906
2824,Lombard,Essame,1995-06-11,6,2,N,No,2382
2825,Tammara,Twigley,1971-05-22,3,2,N,Yes,1050
2826,Loise,Mulvany,1962-04-30,4,3,N,No,474
2827,Shelli,Wilkennson,1973-07-15,8,1,N,No,3067
2828,Philippine,Maycey,1998-12-14,10,1,N,Yes,2410
2829,Juditha,Cufley,1979-06-11,3,1,N,No,3128
2830,Bjorn,Simioli,1958-12-19,3,1,N,No,2648
2831,Starlin,Aysh,1968-01-22,10,3,N,Yes,450
2832,Tedmund,Plumm,1976-09-25,9,3,N,Yes,3171
2833,Cy,Braim,1999-11-26,7,3,N,Yes,925
2834,Timmie,Ubanks,1980-05-04,2,2,N,No,727
2835,Deloria,"",1997-07-01,3,2,N,No,1618
2836,Matilda,Yellowley,1963-11-14,10,3,N,No,3092
2837,Caitrin,MacTavish,1987-12-04,2,3,N,No,1846
2838,Lydie,Scholfield,1977-03-01,2,1,N,No,2957
2839,Jaime,Dikelin,1977-06-07,6,3,N,No,21
2840,Wallie,Baitman,1992-09-04,3,3,N,Yes,1466
2841,Bibby,Carnson,1963-01-31,4,3,N,No,3689
2842,Olimpia,Traynor,1968-08-12,10,3,N,No,3373
2843,Lorain,Danforth,1968-04-20,8,2,N,Yes,1088
2844,Amie,Felgate,1975-11-22,8,3,N,Yes,2719
2845,Benni,Ilem,1974-06-16,4,3,N,No,3810
2846,Bryana,Lindell,1970-08-15,5,3,N,No,3444
2847,Noreen,Matelaitis,1976-03-21,10,3,N,No,747
2848,Callie,Garthshore,1967-01-17,5,3,N,Yes,3652
2849,Palm,Bartoszek,1994-03-27,4,1,N,Yes,936
2850,Andie,Shorto,1972-10-13,4,3,N,Yes,3430
2851,Ulberto,Haking,1975-12-17,6,2,N,Yes,3914
2852,Clarinda,Noen,1971-07-22,5,1,N,Yes,2391
2853,Clarence,Flook,1985-10-21,2,1,N,Yes,2252
2854,Vikky,Dyde,,7,1,N,Yes,1989
2855,Kim,Tineman,1975-09-13,3,3,N,Yes,2958
2856,Milissent,Deinert,1976-09-25,8,3,N,Yes,3976
2857,Alanna,Geram,1957-04-05,3,3,N,Yes,695
2858,Benedicto,Radki,2002-01-09,4,3,N,Yes,2468
2859,Brandais,Goodlad,1994-02-04,1,1,N,No,2713
2860,Charity,Robken,1995-10-02,4,3,N,No,104
2861,Cecelia,Franzini,1974-12-24,8,3,N,Yes,330
2862,Normand,Pattillo,1987-12-23,8,3,N,No,3621
2863,Alisander,Fetherstone,1965-03-26,3,3,N,No,1611
2864,Mariejeanne,Laise,1974-12-26,7,3,N,No,401
2865,Lila,Eyeington,1997-12-14,3,1,N,No,2766
2866,Ky,Stredder,1995-06-26,10,1,N,No,3273
2867,Lem,Meegan,1955-10-19,4,1,N,No,2954
2868,Corina,Thurlbeck,1972-05-21,2,1,N,No,2606
2869,Gavra,Woolvin,2001-01-16,3,2,N,No,3960
2870,Aldis,Chazerand,1957-12-26,4,3,N,No,3585
2871,Hubie,Keld,1978-03-20,6,1,N,Yes,1560
2872,Tabbi,Tyght,1974-02-17,10,2,N,Yes,918
2873,Elvina,Saiger,1981-06-25,8,3,N,No,3589
2874,Delores,Ashcroft,1977-12-28,3,2,N,No,908
2875,Keven,Leahair,1998-10-23,8,1,N,No,1246
2876,Swen,McGarahan,1981-01-29,2,1,N,No,3394
2877,Vaughan,Frank,1967-11-01,5,2,N,Yes,2151
2878,Sauveur,Skeel,1985-10-31,5,3,N,Yes,343
2879,Tatum,Askem,1974-04-09,1,3,N,Yes,735
2880,Ingra,Kelby,1967-11-15,10,3,N,No,1263
2881,Ezra,Steffan,1962-09-27,10,2,N,Yes,2786
2882,Claudia,Doog,1986-04-26,3,3,N,No,1483
2883,Ulick,Bruty,1995-05-19,8,3,N,Yes,2323
2884,Karola,Conneely,1962-01-06,4,3,N,No,3699
2885,Minnie,Rolley,1969-07-03,8,3,N,Yes,1456
2886,Lulu,Watkiss,1961-08-08,4,3,N,No,1481
2887,Gardiner,Spehr,1974-02-24,8,1,N,Yes,3726
2888,Hamel,Crosser,1962-05-23,7,1,N,Yes,3405
2889,Ximenes,Patmore,1986-04-01,4,3,N,Yes,944
2890,Nevile,Ecclesall,1959-05-17,4,2,N,Yes,297
2891,Renae,Ughetti,1987-02-22,3,1,N,Yes,468
2892,Paulie,Wolffers,1965-05-09,3,2,N,Yes,651
2893,Erik,Pothecary,1980-09-23,4,3,N,No,2639
2894,Gilburt,"",1977-04-19,8,3,N,Yes,1181
2895,Lind,Mc Ilory,1967-03-15,6,3,N,Yes,38
2896,Chryste,Deaville,1970-03-25,8,3,N,Yes,3492
2897,Kimbra,Gerraty,1962-04-14,3,2,N,No,1423
2898,Tiertza,Hilldrop,1965-06-05,4,2,N,Yes,1554
2899,Leora,Sanderson,1990-03-21,3,1,N,No,1064
2900,Cyrille,Figliovanni,1986-05-30,10,3,N,Yes,3157
2901,Banky,Baudichon,1995-06-11,3,3,N,Yes,71
2902,Stacia,Gritsaev,1974-12-31,8,3,N,Yes,2462
2903,Avery,Adamov,1977-09-20,3,2,N,Yes,3639
2904,Freddi,Arrington,1977-06-30,3,1,N,Yes,671
2905,Emily,Shackel,1964-05-18,4,3,N,No,943
2906,Ivory,MacKnocker,1992-07-02,2,3,N,Yes,987
2907,Erik,"",1977-01-15,8,1,N,No,2082
2908,Tiffy,Feenan,1955-09-21,10,2,N,Yes,1674
2909,Jayme,Rowthorn,1979-09-05,6,1,N,No,396
2910,Drucill,Petrus,1962-12-17,10,3,N,Yes,1207
2911,Janenna,Knowlman,1968-04-26,6,3,N,No,904
2912,Tobit,"",1976-08-18,4,1,N,No,2981
2913,Padraic,Bonnar,1955-07-11,7,2,N,Yes,3154
2914,Jessamine,Brazear,1982-11-06,10,2,N,Yes,570
2915,Enrichetta,Broadberry,1975-06-02,3,3,N,No,452
2916,Lauren,Adolfson,1969-08-03,3,2,N,Yes,1903
2917,Siegfried,Hulmes,1976-07-11,3,2,N,No,456
2918,Elli,"",1989-02-15,8,3,N,Yes,566
2919,Rustin,"",1964-10-31,8,1,N,Yes,3742
2920,Casar,Ritchley,,7,3,N,Yes,3554
2921,Astrid,Mac Giolla Pheadair,1976-04-12,8,3,N,No,1304
2922,Wallache,Tatlow,1981-12-10,3,2,N,Yes,3983
2923,Julie,Kennagh,1971-11-30,4,2,N,Yes,2729
2924,Fina,McLaughlin,1988-01-26,6,3,N,Yes,2275
2925,Henderson,Sloey,1978-05-02,8,2,N,Yes,1290
2926,Jonie,Bickerstasse,1963-03-20,10,1,N,No,2800
2927,Yard,Spellman,1960-09-08,3,2,N,Yes,3789
2928,Cedric,Layzell,1992-12-27,4,3,N,No,951
2929,Winny,Cakes,1999-07-28,2,3,N,No,1565
2930,Goddard,Benthall,1997-07-25,6,3,N,No,620
2931,Efren,Twiddell,1979-01-27,7,3,N,Yes,1728
2932,Bradly,Deboick,1985-04-18,7,3,N,No,3582
3259,Rabi,"",1953-11-04,4,1,N,No,2229
2933,Ralf,Presidey,1986-04-19,2,2,N,Yes,3301
2934,Candida,Hickenbottom,1986-04-08,9,3,N,Yes,3711
2935,Jessi,Aldwich,1978-04-23,3,3,N,No,3211
2936,Pavia,Gethen,1984-05-20,8,3,N,Yes,3606
2937,Belia,Mitchener,1974-07-29,8,3,N,No,1665
2938,Richardo,Cocher,2000-02-21,1,2,N,No,3497
2939,Austina,Dugan,1986-08-10,4,3,N,Yes,722
2940,Wilek,Adolf,1970-11-12,4,2,N,Yes,3680
2941,Emylee,Pavlov,1963-08-05,2,3,N,No,1848
2942,Garner,Arnolds,1970-07-15,4,1,N,No,379
2943,Caesar,"",1979-01-10,4,1,N,No,3768
2944,Kimball,Scutter,1977-06-05,3,2,N,No,3182
2945,Arlan,"",1972-05-26,4,3,N,No,1346
2946,Paige,Bax,1990-11-21,5,3,N,Yes,179
2947,Standford,Sauter,1977-10-13,3,3,N,No,676
2948,Yank,Scarlett,1997-01-17,3,3,N,Yes,2863
2949,Alexa,Simanek,1977-09-21,9,3,N,No,2655
2950,Kristos,Anthony,1955-01-11,8,3,N,Yes,3655
2951,Duffy,Godbehere,1977-09-25,8,1,N,No,3084
2952,Cristy,McQuirter,1975-04-25,3,1,N,Yes,1996
2953,Hector,Carwithan,1972-10-26,10,1,N,Yes,3569
2954,Albertine,Fibbitts,1974-03-24,10,3,N,No,195
2955,Stuart,Dutnell,1990-03-19,8,1,N,No,2297
2956,Thedric,Bolding,1959-12-16,9,3,N,Yes,3334
2957,Hurlee,Helleckas,1969-11-21,10,2,N,No,1206
2958,Regan,Botly,1975-11-23,3,2,N,Yes,3865
2959,Max,Gonthier,1953-11-23,10,3,N,Yes,1462
2960,Hollie,MacEllen,1976-07-16,5,3,N,Yes,3399
2961,Merv,Barradell,1975-03-22,10,3,N,Yes,3745
2962,Shari,MacCallester,1971-07-12,5,3,N,No,3596
2963,Christin,Fricke,,7,2,N,Yes,1356
2964,Geneva,McCrystal,1974-01-07,9,3,N,Yes,203
2965,Lynna,Greenrod,1972-12-15,4,1,N,No,3107
2966,Fredi,Aldhous,1969-05-22,10,3,N,Yes,3556
2967,Dud,Coom,1979-09-14,10,2,N,Yes,805
2968,Lek,Viel,1977-11-25,2,1,N,No,1775
2969,Pascale,Cuxson,1974-11-05,4,3,N,Yes,421
2970,Cassi,Noades,1992-12-08,8,3,N,No,814
2971,Esther,Caught,1968-01-16,3,1,N,Yes,902
2972,Deena,Burnsides,1956-03-18,4,1,N,No,2976
2973,Torr,Mintram,1972-05-12,10,1,N,No,2086
2974,Hyacinthia,Settle,1975-09-28,8,1,N,No,2609
2975,Deva,Carnow,1981-03-09,8,3,N,No,3298
2976,Lindsay,Beausang,1964-08-07,10,3,N,Yes,1835
2977,Ottilie,Filkov,1977-10-16,4,2,N,No,503
2978,Erasmus,Winckworth,1974-05-07,3,2,N,No,1549
2979,Louella,Mandifield,1976-07-25,2,3,N,No,555
2980,Di,Plaid,1979-12-22,3,3,N,No,1425
2981,Benny,Jadczak,1980-03-30,2,1,N,Yes,2157
2982,Celisse,McCloughen,1982-08-08,8,3,N,Yes,3194
2983,Hilario,Magrane,1985-01-26,2,3,N,Yes,3450
2984,Frances,Mishaw,1959-05-23,3,3,N,Yes,656
2985,Kerby,Nesfield,1986-10-14,2,2,N,Yes,189
2986,Ettore,Bere,1980-09-01,8,3,N,No,96
2987,Riane,Schultes,1984-11-21,4,1,N,Yes,2881
2988,Darrelle,Michie,1998-02-02,4,3,N,Yes,1767
2989,Mort,"",2000-10-25,10,1,N,Yes,2542
2990,Brice,Martinuzzi,1978-03-16,1,1,N,No,3941
2991,Fred,Catanheira,1964-06-27,8,3,N,No,342
2992,Crystal,Assur,1974-05-31,10,3,N,Yes,469
2993,Blinnie,Hazelden,1995-03-07,8,2,N,No,2709
2994,Karlen,Iacovacci,1976-08-30,3,3,N,Yes,1223
2995,Garvin,Cunradi,1997-01-14,10,3,N,Yes,1794
2996,Jerrylee,Shinfield,1967-05-05,8,3,N,No,3188
2997,Jo-ann,Carlile,1973-05-17,10,2,N,No,3423
2998,Quintana,Housley,2000-12-19,3,1,N,Yes,3221
2999,Rinaldo,Diggin,,7,2,N,Yes,2045
3000,Tann,McCard,1974-05-15,8,2,N,No,3213
3001,Gal,Waleran,1977-07-22,1,3,N,No,1693
3002,Tracey,Verdun,1956-12-06,8,3,N,Yes,2052
3003,Brita,Tupie,1963-05-02,2,3,N,Yes,2211
3004,Waylon,Hammant,1955-02-20,10,3,N,Yes,979
3005,Rafaellle,Tantrum,1969-01-05,5,2,N,Yes,93
3006,Ariel,Dillingston,1988-12-06,4,3,N,Yes,3173
3007,Tudor,Pepper,1973-05-22,3,3,N,No,3928
3008,Etta,Criag,1982-05-13,10,1,N,Yes,2292
3009,Hephzibah,Cliffe,1977-04-02,10,1,N,Yes,431
3010,Tobye,Cock,1970-05-20,4,2,N,No,2142
3011,Robena,Barks,1994-05-11,8,1,N,No,3261
3012,Devland,Probart,,7,3,N,Yes,2156
3013,Lorain,Eddisforth,1968-07-28,5,1,N,No,3736
3014,Terrijo,Merlin,2001-03-30,4,1,N,No,2789
3015,Queenie,Flips,2000-09-02,2,2,N,No,1679
3016,Forster,Bumford,1985-08-11,8,1,N,No,1345
3017,Jason,De Lorenzo,1955-10-05,8,2,N,No,1792
3018,Ainsley,Nissle,1971-08-24,4,1,N,Yes,1475
3019,Alonso,Ceyssen,1986-02-02,3,2,N,Yes,2660
3020,Witty,McArthur,1965-12-24,3,1,N,Yes,3071
3021,Parker,Lukacs,1983-01-18,4,3,N,No,3979
3022,Gert,Kurtis,1988-08-23,4,1,N,No,808
3023,Rikki,Bernet,1994-12-09,7,1,N,Yes,3447
3024,Franz,Craddy,1959-01-08,10,3,N,No,3077
3025,Osgood,Stolting,1977-04-23,8,3,N,Yes,2230
3026,Minda,Pendrid,1988-11-21,5,3,N,Yes,649
3027,Augy,Rudall,1977-10-30,10,3,N,Yes,1057
3028,Leandra,Schubert,1956-07-07,3,1,N,No,1113
3029,Timmie,Gori,1978-07-17,3,3,N,No,583
3030,Flor,Agnew,1998-05-21,3,2,N,No,643
3031,Diego,Bertelmot,1996-02-02,10,3,N,Yes,1882
3032,Renado,Wonfor,1992-08-02,10,2,N,Yes,2632
3033,Danielle,Kener,1979-03-17,8,1,N,No,255
3034,Mara,Tofanini,1956-09-09,3,3,N,Yes,1180
3035,Sigfrid,Caldecot,1980-04-15,10,1,N,No,3986
3036,Windy,Orehead,1977-04-17,5,2,N,Yes,678
3037,Leanora,Isles,1971-10-27,8,1,N,Yes,1287
3038,Hermione,"",1958-04-08,4,1,N,No,1604
3039,Coralie,Guitonneau,1968-07-28,8,2,N,No,729
3040,Kameko,Kinrade,1966-11-28,2,3,N,No,1060
3041,Sherrie,Kingaby,1974-03-12,2,3,N,Yes,397
3042,Barris,Trayton,1971-03-17,5,1,N,Yes,913
3043,Kelcey,Argontt,1981-08-03,4,3,N,Yes,2103
3044,Russell,Brittoner,1990-04-11,10,2,N,Yes,3337
3045,Renato,Mungham,1996-10-02,8,2,N,Yes,1608
3046,Shela,Ridgers,1964-06-07,3,2,N,No,3623
3047,Eddy,Cossans,1962-01-14,2,3,N,Yes,667
3048,Kenon,Messruther,1969-05-27,3,3,N,No,3867
3049,Tristam,O'Fallone,1967-07-15,5,1,N,Yes,3290
3050,Dinnie,Worsom,1997-12-04,4,1,N,No,2558
3051,Edi,Lugton,1973-06-06,3,2,N,Yes,2011
3052,Lisetta,"",1976-09-08,4,3,N,No,2965
3053,Susie,"",1984-09-12,2,1,N,No,3228
3054,Marieann,Wickey,1965-07-14,3,2,N,No,915
3055,Viki,Drache,1999-08-23,4,3,N,Yes,1720
3056,Catlin,Storm,1968-05-27,6,3,N,No,99
3057,Mel,Shoebottom,1976-03-28,4,3,N,No,3412
3058,Hamnet,Kibblewhite,1986-10-10,3,3,N,Yes,1295
3059,Hercules,Klewi,1958-06-09,4,3,N,No,1490
3060,Milton,Gorini,1982-09-14,8,3,N,Yes,14
3061,Evie,Bendtsen,1991-03-18,3,2,N,Yes,1268
3062,Lesley,Ruskin,1962-11-09,3,3,N,No,1904
3063,Andrea,Wildber,1999-11-04,8,2,N,No,2476
3064,Zach,Billison,1995-06-14,8,2,N,Yes,2348
3065,Winna,Brusle,1978-01-05,8,1,N,Yes,1007
3066,Renell,Bellocht,1995-01-14,8,2,N,Yes,785
3067,Veronique,Wash,1991-01-13,3,3,N,Yes,1027
3068,Gill,Branney,1990-12-07,3,2,N,No,2008
3069,Phylis,Traves,1988-08-12,8,2,N,No,2546
3070,Malissia,Minthorpe,1998-07-27,10,2,N,Yes,575
3071,Shirlee,Murdoch,1989-12-25,6,3,N,Yes,2199
3072,Roma,Prettjohn,1979-04-12,3,3,N,Yes,3513
3073,Hernando,Farnham,1967-04-12,9,2,N,No,2153
3074,Tracie,Grishaev,1969-02-18,10,3,N,Yes,3967
3075,Corty,Debell,1959-10-24,6,3,N,Yes,1073
3076,Merna,Eyers,1991-10-01,10,3,N,Yes,2296
3077,Emelen,Gillopp,2000-08-11,3,2,N,No,3755
3078,Mariel,Blacksell,1982-08-16,2,3,N,No,201
3079,Yorker,McKevany,1959-11-18,2,3,N,Yes,932
3080,Christoforo,Santus,1958-10-06,8,1,N,No,75
3081,Dodi,Volker,1971-07-25,4,1,N,Yes,3465
3082,Emlyn,Maile,1997-03-28,3,3,N,Yes,97
3083,Cirillo,Duprey,1971-10-17,4,3,N,Yes,1282
3084,Birgit,Dowers,1959-07-16,8,2,N,Yes,3940
3085,Kaleb,Eslemont,1978-01-21,4,2,N,No,2633
3086,Pieter,Gadesby,,7,1,N,No,250
3087,Gerry,Scatcher,1986-04-02,10,3,N,No,1072
3088,Hilarius,Trenbey,1974-05-09,2,2,N,Yes,1413
3089,Wood,Nathan,2000-02-24,3,2,N,Yes,3149
3090,Zared,Pinchback,1964-12-06,3,3,N,No,766
3091,Guenevere,Treffry,1995-08-13,3,2,N,Yes,509
3092,Hallie,Blackden,1972-12-17,4,2,N,No,3106
3093,Harwilll,Crimes,1992-04-01,5,1,N,Yes,442
3094,Izak,Andreutti,1989-05-28,4,3,N,Yes,2509
3095,Joachim,"",1998-10-11,2,1,N,Yes,1240
